"pbs1300-2 - RawData"
"≤®≥§(nm)","Œ¸ ’÷µ"
1470.00,0.01356
1471.00,0.01184
1472.00,0.01070
1473.00,0.01120
1474.00,0.01150
1475.00,0.01198
1476.00,0.01171
1477.00,0.01052
1478.00,0.01043
1479.00,0.00934
1480.00,0.00879
1481.00,0.00846
1482.00,0.00898
1483.00,0.00881
1484.00,0.00763
1485.00,0.00789
1486.00,0.00686
1487.00,0.00606
1488.00,0.00638
1489.00,0.00647
1490.00,0.00597
1491.00,0.00457
1492.00,0.00634
1493.00,0.00518
1494.00,0.00464
1495.00,0.00432
1496.00,0.00505
1497.00,0.00477
1498.00,0.00527
1499.00,0.00514
1500.00,0.00450
1501.00,0.00349
1502.00,0.00140
1503.00,0.00365
1504.00,0.00253
1505.00,0.00375
1506.00,0.00307
1507.00,0.00339
1508.00,0.00362
1509.00,0.00220
1510.00,0.00305
1511.00,0.00280
1512.00,0.00251
1513.00,0.00368
1514.00,0.00345
1515.00,0.00361
1516.00,0.00216
1517.00,0.00198
1518.00,0.00176
1519.00,0.00087
1520.00,0.00254
1521.00,-0.00069
1522.00,0.00206
1523.00,0.00132
1524.00,0.00122
1525.00,0.00177
1526.00,0.00076
1527.00,0.00179
1528.00,0.00230
1529.00,0.00151
1530.00,0.00134
1531.00,0.00143
1532.00,0.00196
1533.00,0.00173
1534.00,0.00156
1535.00,0.00209
1536.00,0.00178
1537.00,0.00222
1538.00,0.00162
1539.00,0.00028
1540.00,0.00120
1541.00,0.00111
1542.00,0.00211
1543.00,0.00226
1544.00,0.00107
1545.00,0.00178
1546.00,0.00071
1547.00,0.00121
1548.00,0.00114
1549.00,0.00091
1550.00,0.00162
1551.00,0.00133
1552.00,0.00058
1553.00,0.00038
1554.00,0.00062
1555.00,0.00060
1556.00,0.00099
1557.00,0.00142
1558.00,0.00132
1559.00,0.00121
1560.00,0.00027
1561.00,-0.00102
1562.00,0.00072
1563.00,0.00072
1564.00,0.00127
1565.00,0.00141
1566.00,0.00069
1567.00,0.00032
1568.00,0.00081
1569.00,0.00168
1570.00,0.00180
1571.00,0.00175
1572.00,-0.00122
1573.00,0.00068
1574.00,0.00092
1575.00,0.00036
1576.00,-0.00022
1577.00,-0.00184
1578.00,-0.00092
1579.00,0.00159
1580.00,0.00186
1581.00,0.00201
1582.00,0.00115
1583.00,0.00256
1584.00,0.00193
1585.00,0.00173
1586.00,0.00146
1587.00,0.00192
1588.00,0.00053
1589.00,0.00272
1590.00,0.00232
1591.00,0.00190
1592.00,0.00048
1593.00,0.00099
1594.00,0.00099
1595.00,0.00128
1596.00,0.00201
1597.00,0.00166
1598.00,0.00125
1599.00,0.00109
1600.00,0.00144
1601.00,0.00145
1602.00,0.00153
1603.00,0.00150
1604.00,0.00204
1605.00,0.00175
1606.00,0.00074
1607.00,0.00150
1608.00,0.00126
1609.00,0.00091
1610.00,0.00205
1611.00,0.00165
1612.00,0.00196
1613.00,0.00191
1614.00,0.00174
1615.00,0.00214
1616.00,0.00206
1617.00,0.00060
1618.00,0.00202
1619.00,0.00142
1620.00,0.00279
1621.00,0.00089
1622.00,0.00147
1623.00,0.00123
1624.00,0.00184
1625.00,0.00243
1626.00,0.00238
1627.00,0.00242
1628.00,0.00303
1629.00,0.00313
1630.00,0.00063
1631.00,0.00147
1632.00,0.00257
1633.00,0.00188
1634.00,0.00219
1635.00,0.00249
1636.00,0.00277
1637.00,0.00215
1638.00,0.00196
1639.00,0.00196
1640.00,0.00224
1641.00,0.00195
1642.00,0.00163
1643.00,0.00170
1644.00,0.00162
1645.00,0.00068
1646.00,0.00035
1647.00,0.00308
1648.00,0.00201
1649.00,0.00339
1650.00,0.00171
1651.00,-0.00149
1652.00,0.00092
1653.00,-0.00008
1654.00,-0.00084
1655.00,0.00187
1656.00,-0.00055
1657.00,-0.00118
1658.00,-0.00264
1659.00,-0.00256
1660.00,0.00160
1661.00,-0.00095
